464,546405,2020-04-02,-2111366.21
465,546412,2020-04-02,-415776.74
466,546419,2020-04-02,-382023.42
467,546426,2020-04-02,-200502.07
468,546433,2020-04-02,-516729.21
469,546440,2020-04-02,-647505.5
470,546447,2020-04-02,-530858.37
471,546454,2020-04-02,-614766.2
472,546461,2020-04-02,-363989.66
473,546468,2020-04-02,-634876.66
474,546475,2020-04-02,-400301.27
475,546482,2020-04-02,-1552322.79
476,546496,2020-04-02,-450015.31
477,546503,2020-04-02,-735469.11
478,546510,2020-04-02,-614329.11
479,546517,2020-04-02,-618156.45
480,546524,2020-04-02,-791138.75
481,546531,2020-04-02,-635513.24
482,546545,2020-04-02,-472397.41
483,546552,2020-04-02,-512210.95
484,546559,2020-04-02,-802708.78
485,546573,2020-04-02,-896576.79
486,546580,2020-04-02,-170807.22
487,546587,2020-04-02,-2567753.28
488,546594,2020-04-02,-714024.51
489,546601,2020-04-02,-689559.11
490,546608,2020-04-02,-750115.82
491,546615,2020-04-02,-1059918.92
492,546622,2020-04-02,-328357.08
493,546629,2020-04-02,-453564.42
494,546636,2020-04-02,-62443.71
495,546643,2020-04-02,-825057.58
496,546650,2020-04-02,-558131.56
497,546657,2020-04-02,-523451.9
498,546664,2020-04-02,-239790.46
499,546671,2020-04-02,-115982.76
500,546678,2020-04-02,-335617.06
501,546692,2020-04-02,-1255622.93
502,546699,2020-04-02,-453839.55
503,546706,2020-04-02,-771942.45
504,550927,2020-04-02,-630334.1
505,550934,2020-04-02,-467153.53
506,550941,2020-04-02,-623340.48
507,550948,2020-04-02,-414156.63
508,550955,2020-04-02,-1000576.27
509,550962,2020-04-02,-122754.04
510,550969,2020-04-02,-115270.35
511,550976,2020-04-02,-239334.25
512,550983,2020-04-02,-968619.57
513,550990,2020-04-02,-498633.3
514,550997,2020-04-02,-179512.33
515,551004,2020-04-02,-38106.81
516,551018,2020-04-02,-157424.16
517,551025,2020-04-02,-338435.91
518,551053,2020-04-02,-303013.11
519,553727,2020-04-02,-916142.11
520,553734,2020-04-02,-771606.68
521,553790,2020-04-02,-189237.64
522,553804,2020-04-02,-877254.59
523,553811,2020-04-02,-231715.76
524,555127,2020-04-02,-509121.84
525,555134,2020-04-02,-765965.52
526,555218,2020-04-02,-699624.24
527,555225,2020-04-02,-404202.83
528,555232,2020-04-02,-262213.17
529,555246,2020-04-02,-356506.92
530,555253,2020-04-02,-138332.8
531,555260,2020-04-02,-412742.65
532,555274,2020-04-02,-344890.37
533,555281,2020-04-02,-293821.8
534,555288,2020-04-02,-393859.6
535,555295,2020-04-02,-335768.28
536,555302,2020-04-02,-344701.86
537,555309,2020-04-02,-411380.65
538,555330,2020-04-02,-694187.85
539,555337,2020-04-02,-775160.44
540,555344,2020-04-02,-510319.93
541,555351,2020-04-02,-163408.61
542,555358,2020-04-02,-531234.19
543,555379,2020-04-02,-322973.84
544,555393,2020-04-02,-385085.18
545,555435,2020-04-02,-501655.77
546,555463,2020-04-02,-378576.6
547,555470,2020-04-02,-626103.99
548,555477,2020-04-02,-464838.73
549,555484,2020-04-02,-701019.21
550,555491,2020-04-02,-409220.56
551,555498,2020-04-02,-276708.11
552,555505,2020-04-02,-140783.47
553,555519,2020-04-02,-64144.19
554,555533,2020-04-02,-175816.08
555,555547,2020-04-02,-305046.35
556,555568,2020-04-02,-368254.07
557,555575,2020-04-02,-193613.92
558,555596,2020-04-02,-1458178.51
559,555603,2020-04-02,-427168.31
560,555617,2020-04-02,-459998.45
561,555624,2020-04-02,-717177.11
562,555638,2020-04-02,-481935.04
563,555645,2020-04-02,-797800.07
564,555827,2020-04-02,-824802.82
565,555897,2020-04-02,-1015964.33
566,555904,2020-04-02,-685993.95
567,555911,2020-04-02,-675286.37
568,555925,2020-04-02,-219535.79
569,555932,2020-04-02,-594733.24
570,555939,2020-04-02,-1146566.55
571,555946,2020-04-02,-292460.35
572,555953,2020-04-02,-292460.56
573,555960,2020-04-02,-480913.34
574,555967,2020-04-02,-957944.81
575,555974,2020-04-02,-928848.95
576,555981,2020-04-02,-232369.23
577,555988,2020-04-02,-305306.93
578,555995,2020-04-02,-160490.19
579,556002,2020-04-02,-354302.25
580,556009,2020-04-02,-578774.74
581,556016,2020-04-02,-466115.9
582,556023,2020-04-02,-474384.82
583,556030,2020-04-02,-535525.5
584,556037,2020-04-02,-838098.33
585,556044,2020-04-02,-244442.28
586,556051,2020-04-02,-520586.07
587,556058,2020-04-02,-623605.13
588,556065,2020-04-02,-180104.87
589,556072,2020-04-02,-532108.37
590,556079,2020-04-02,-543498.88
591,556086,2020-04-02,-160407.57
592,556093,2020-04-02,-370130.87
593,556100,2020-04-02,-472269.72
594,556107,2020-04-02,-243890.29
595,556114,2020-04-02,-683014.27
596,556121,2020-04-02,-177594.12
597,556128,2020-04-02,-1381627.31
598,556135,2020-04-02,-225517.52
599,556142,2020-04-02,-159440.86
600,556149,2020-04-02,-351995.85
601,556156,2020-04-02,-985462.06
602,556163,2020-04-02,-548740.18
603,556170,2020-04-02,-636595.83
604,556177,2020-04-02,-383637.55
605,556184,2020-04-02,-758507.56
606,556191,2020-04-02,-296438.05
607,556205,2020-04-02,-511013.0
608,556212,2020-04-02,-43025.05
609,556219,2020-04-02,-242211.5
610,556226,2020-04-02,-141789.68
611,556233,2020-04-02,-568663.38
612,556240,2020-04-02,-350414.96
613,556261,2020-04-02,-639586.24
614,556268,2020-04-02,-843680.51
615,556275,2020-04-02,-506928.34
616,556282,2020-04-02,-385302.72
617,556289,2020-04-02,-268280.93
618,556296,2020-04-02,-828520.71
619,556303,2020-04-02,-120975.19
620,556310,2020-04-02,-96167.87
621,556338,2020-04-02,-154290.55
622,556359,2020-04-02,-588817.49
623,556380,2020-04-02,-656018.3
624,556401,2020-04-02,-483864.87
625,556408,2020-04-02,-201045.25
626,556422,2020-04-02,-145808.21
627,556429,2020-04-02,-724323.95
628,556436,2020-04-02,-246406.58
629,556443,2020-04-02,-385417.81
630,556457,2020-04-02,-110441.36
631,556478,2020-04-02,-219983.99
632,556492,2020-04-02,-353977.96
633,556499,2020-04-02,-728983.84
634,556506,2020-04-02,-1236235.89
635,556527,2020-04-02,-510391.39
636,556534,2020-04-02,-345707.09
637,557227,2020-04-02,-523050.57
638,557927,2020-04-02,-1391102.73
639,567027,2020-04-02,-1983256.42
640,567034,2020-04-02,-1625678.75
641,567041,2020-04-02,-3312960.04
642,567048,2020-04-02,-949929.18
643,567055,2020-04-02,-581269.91
644,567062,2020-04-02,-574833.52
645,567069,2020-04-02,-1131166.73
646,567076,2020-04-02,-1833032.39
647,567083,2020-04-02,-663188.4
648,567090,2020-04-02,-879263.37
649,567097,2020-04-02,-1142040.97
650,567104,2020-04-02,-320066.72
651,567111,2020-04-02,-875638.55
652,567118,2020-04-02,-590727.18
653,567125,2020-04-02,-578172.6
654,567132,2020-04-02,-518951.87
655,567139,2020-04-02,-931094.34
656,567146,2020-04-02,-423267.08
657,567153,2020-04-02,-1294874.29
658,567160,2020-04-02,-953627.48
659,567167,2020-04-02,-598501.36
660,567174,2020-04-02,-80879.89
661,567188,2020-04-02,-1272422.56
662,567195,2020-04-02,-769530.48
663,567202,2020-04-02,-444862.55
664,567230,2020-04-02,-212155.85
665,567237,2020-04-02,-327083.97
666,567244,2020-04-02,-182333.99
667,567251,2020-04-02,-279864.77
668,567286,2020-04-02,-489002.02
669,567293,2020-04-02,-814268.23
670,567307,2020-04-02,-1613609.01
671,567314,2020-04-02,-838772.21
672,567321,2020-04-02,-476550.49
673,567328,2020-04-02,-641873.26
674,567335,2020-04-02,-775626.0
675,570527,2020-04-02,-763876.35
676,570534,2020-04-02,-748716.15
677,570548,2020-04-02,-757969.39
678,570555,2020-04-02,-490602.64
679,570562,2020-04-02,-372203.77
680,570569,2020-04-02,-669671.88
681,570576,2020-04-02,-643416.05
682,570583,2020-04-02,-429454.06
683,570590,2020-04-02,-260005.26
684,570597,2020-04-02,-516836.42
685,570604,2020-04-02,-403747.41
686,570625,2020-04-02,-1217211.99
687,570632,2020-04-02,-153706.17
688,570653,2020-04-02,-181868.22
689,570660,2020-04-02,-217870.39
690,570667,2020-04-02,-689509.76
691,570674,2020-04-02,-501538.85
692,570681,2020-04-02,-147438.53
693,570688,2020-04-02,-349807.13
694,574727,2020-04-02,-625001.53
695,574734,2020-04-02,-775577.71
696,574741,2020-04-02,-816884.57
697,575427,2020-04-02,-611498.29
698,577527,2020-04-02,-1264193.7
699,577534,2020-04-02,-1238841.42
700,577541,2020-04-02,-239099.16
701,577548,2020-04-02,-655287.38
702,577555,2020-04-02,-459543.17
703,577562,2020-04-02,-230014.7
704,577569,2020-04-02,-795950.73
705,577576,2020-04-02,-286034.45
706,577583,2020-04-02,-723733.1
707,577590,2020-04-02,-371202.78
708,577597,2020-04-02,-485877.82
709,578227,2020-04-02,-231600.15
710,7027,2020-04-03,-428286.47
711,7034,2020-04-03,-253706.68
712,7041,2020-04-03,-1624386.82
713,7048,2020-04-03,-405000.28
714,7055,2020-04-03,-550043.27
715,7062,2020-04-03,-1121668.37
716,7069,2020-04-03,-678512.4
717,7076,2020-04-03,-242482.17
718,7083,2020-04-03,-243043.49
719,7090,2020-04-03,-680035.93
720,7097,2020-04-03,-417221.22
721,7104,2020-04-03,-574454.16
722,7111,2020-04-03,-166030.64
723,7118,2020-04-03,-483204.42
724,7125,2020-04-03,-404195.5
725,7132,2020-04-03,-394668.99
726,7146,2020-04-03,-499403.66
727,7153,2020-04-03,-267077.74
728,7181,2020-04-03,-371147.4
729,7188,2020-04-03,-472374.8
730,7195,2020-04-03,-592008.4
731,7202,2020-04-03,-289142.27
732,7209,2020-04-03,-216949.9
733,7223,2020-04-03,-477850.81
734,7230,2020-04-03,-78700.91
735,7237,2020-04-03,-318295.32
736,7727,2020-04-03,-756832.56
737,7734,2020-04-03,-627617.89
738,8427,2020-04-03,-1057342.14
739,9127,2020-04-03,-996676.21
740,10527,2020-04-03,-1115972.44
741,14727,2020-04-03,-650122.12
742,14734,2020-04-03,-1301844.2
743,14741,2020-04-03,-625761.6
744,15427,2020-04-03,-1864810.92
745,15434,2020-04-03,-361029.55
746,15441,2020-04-03,-658380.66
747,15448,2020-04-03,-294049.51
748,15455,2020-04-03,-812586.53
749,19627,2020-04-03,-744777.48
750,19634,2020-04-03,-480996.84
751,22427,2020-04-03,-824263.36
752,28727,2020-04-03,-450896.53
753,28734,2020-04-03,-782153.72
754,32927,2020-04-03,-394250.02
755,35027,2020-04-03,-514115.65
756,35034,2020-04-03,-95059.95
757,35041,2020-04-03,-236716.85
758,35048,2020-04-03,-275025.7
759,38527,2020-04-03,-214284.04
760,39927,2020-04-03,-501085.57
761,42727,2020-04-03,-311079.35
762,49027,2020-04-03,-654854.18
763,63027,2020-04-03,-160039.03
764,63034,2020-04-03,-42512.38
765,63041,2020-04-03,-467650.16
766,63048,2020-04-03,-827225.79
767,63055,2020-04-03,-90562.23
768,63069,2020-04-03,-48374.6
769,63076,2020-04-03,-909151.73
770,66527,2020-04-03,-250995.92
